professor_id,professor_name,department,university,quality,difficulty,emotion,class_name,comment,thumbs_up,thumbs_down,review_date
1333164,Yue Hu,Economics department,University of Texas at San Antonio,3,2,"<U+0001F610>
AVERAGE",ECO2023,"Easy A class. Only graded on 4 exams, one is dropped. All of her lectures were posted at the beginning of the semester (half of them were youtube videos of another professor). She didn't do much and there were not many assignments, but her class is an easy A",0,0,"Nov 18th, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",ECO2023,"Only 4 tests throughout the year and one gets dropped, and some of the questions on the tests are straight from the practice questions that are provided",0,0,"Nov 17th, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,5,1,"<U+0001F60E>
AWESOME",ECO2023,"Only 3 tests, final is optional if you are happy with your grade. (drops the lowest exam) . Lectures are clear and short, gives practice questions similar to exams. Take her! zero stress",0,0,"Nov 15th, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,4,1,"<U+0001F60E>
AWESOME",ECO2023,"This class included four exams covering chapters within the course, the lowest test grade is dropped. There is no other homework included. If you go over the PowerPoint given and answer the practice questions then there is no reason to get an A. If you really want to learn and develop your understanding of economics, don't take this course.",0,0,"Nov 11th, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO2023,"Great professor. The first few chapters were covered by videos from a different professor who explains the material really well. She posts practice questions for all exams and videos that explain those questions. 4 exams, lowest grade dropped. This class is an easy A if you pay attention and read the book. I'm taking her again next semester.",1,0,"May 4th, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO2013,"Professor Hu is generally quick to respond and clearly answers questions so long as you ask. This course was very simple and in your own hands. This Professor also made it easy to calculate your grade yourself, to help you stay on track!",0,0,"Apr 23rd, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,3,1,"<U+0001F610>
AVERAGE",ECO2013,"Online class with her is an easy pass. If you are looking to REALLY learn and be TAUGHT, she is not for you. She is nice but I didn't learn anything. You have to teach yourself with videos posted.",0,0,"Apr 21st, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,5,1,"<U+0001F60E>
AWESOME",ECO2013,"Great Professor! Easy class! Zero Stress! Take it, no regrets, especially if it's online. Four exams and one is dropped. This professor should be rated a 5, she is great! Taking her again next semester!",1,0,"Apr 19th, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,1,3,"<U+0001F616>
AWFUL",ECO2023,"Almost 0 interaction between professor and students. She sends an email out the day before a test to remind you about it. Most of her lectures are another professors videos that teaches at another school. STRONGLY recommend going to SI sessions if you don't do well on the tests. Only 4 tests, lowest grade is dropped. She does post PPT slides.",0,2,"Apr 7th, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",ECO2023,"The class was online, but she posted the lecture slides as well as a video lecture for you to watch on designated class days. She also uploaded supplemental stuff to help understand. The grade was based on 4 tests which the lowest grade is dropped. she posts test reviews the week before and the reviews are VERY SIMILAR to the test so it is easy.",1,0,"Jan 8th, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,2,3,"<U+0001F616>
AWFUL",ECO2023,"Four exams, lowest grade dropped (I was able to opt-out of test 4 since I already had an A lol). Not much interaction with professor since they already posted lectures in advance. Personally, I followed the textbook while the lecture was playing. Mainly just pay attention to lectures and practice questions and you should do fine.",0,0,"Jan 8th, 2021"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,3,3,"<U+0001F610>
AVERAGE",ECO2023,Online class because of COVID. Not much interaction between student and professor. Class was graded on tests so be prepared to study.,0,0,"Dec 15th, 2020"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,3,3,"<U+0001F610>
AVERAGE",ECO2023,Only grades are exams go to si sessions and watch videos and youre set,0,0,"Nov 25th, 2020"
1333164,Yue Hu,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO2023,"Only 4 tests, drops 1 blessing Don't have the book, too expensive? Don't worry the G uploads practice questions/and slides which is 99% from the book, didn't even open the book cause he provided everything. Stuck on questions? haha funny. Literally uploads PRACTICE question videos. STILL STUCK? No, the man has a YouTube Channel that explains :)",0,0,"Nov 18th, 2020"
759434,Hamid Beladi,Economics department,University of Texas at San Antonio,5,1,"<U+0001F60E>
AWESOME",ECO3193,"He's a really good professor who makes the material really easy to understand. He's a pretty easy grader- as long as you show your understanding and can write it well you will do well. His tests are based on the hw and review so STUDY those well. It's just a midterm, final, term paper and extra credit from 4 hmwk assignments and class attendance.",0,0,"Jan 11th, 2022"
759434,Hamid Beladi,Economics department,University of Texas at San Antonio,1,3,"<U+0001F616>
AWFUL",ECO3193,"There are only 3 grades. A midterm, a final, and a 12-page paper. I got a B on my midterm, did my paper, did okay on the final, and I got a C. His lectures are nonsense and don't relate to the tests at all. I didn't watch a single lecture online or read the book because it was purely a waste of my time. DO NOT TAKE HIM.",0,0,"Dec 15th, 2020"
759434,Hamid Beladi,Economics department,University of Texas at San Antonio,3,2,"<U+0001F610>
AVERAGE",ECO3193,"A few things, maybe Dr. Beladi can scream a little less. Stop freaking shutting shtudents down when they answer question in class and it's not the specific answer you want. make yourself available for students during your ""said office hours"" at least. Lastly, this professor still haven't register Blackboard in his 'C' drive yet. Plus, he nags.",0,0,"May 14th, 2019"
759434,Hamid Beladi,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",ECO3193,One of the best professors I've ever had. He never posts on Blackboard so you don't find out your midterm grade until it's posted on ASAP but the midterm is not hard at all. Go to class and take good notes (extra credit for attendance) and go to his office hours for any questions - he's happy to help.,0,0,"Apr 2nd, 2019"
210404,Dan Hollas,Economics department,University of Texas at San Antonio,4,4,"<U+0001F60E>
AWESOME",ECO5003,Don't be afraid right away when you start listening to lectures. He's really smart so if you don't have a background in the material you will get lost but when he gives the exam reviews just be sure to study them and youll be fine. He's a very lenient grader especially on the exams so just make sure to have some grasp of the material.,0,0,"Jan 18th, 2022"
210404,Dan Hollas,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",MBA5513,"professor hollas makes difficult material MORE difficult! he goes off on tangents that have no purpose. his presentations are full of typos, acronyms with no legend and graphs that look like a child threw up alphabet soup a on a slide. the slides are NOT self-explanatory and his embedded voice overs vary in sound quality and are difficult to review",0,0,"Nov 29th, 2021"
210404,Dan Hollas,Economics department,University of Texas at San Antonio,4,4,"<U+0001F60E>
AWESOME",MBA5513,"Only graded on 2 exams and best 5 out of 6 quizzes. Quizzes are open book open notesbut they can be difficult! Tough Material but hes a fair grader. Unfortunately his Blackboard organization is SO overwhelming (1 lecture has 4+ links). I thought Id drop his course after seeing syllabus, glad I didnt. He provides a great Test review!",0,0,"Nov 21st, 2021"
210404,Dan Hollas,Economics department,University of Texas at San Antonio,3,4,"<U+0001F610>
AVERAGE",ECO5003,"Pretty challenging class overall! The graphs and math-related questions tripped me up, pay special attention to those in the lectures as they're very common in his quizzes and tests. Had a 20 question quiz per week, and usually half of the material is research-based (he tells you where to look). 2 exams total. Quality material, but challenging.",0,0,"Nov 20th, 2020"
2701008,Lester Hadsell,Economics department,University of Texas at San Antonio,3,4,"<U+0001F610>
AVERAGE",ECO2023,Great professor but this subject was hard for me to take online and I found myself getting distracted and doing other things that's why when it came to the tests my grade dropped since I didn't know as much as I thought.,0,0,"Apr 28th, 2022"
2701008,Lester Hadsell,Economics department,University of Texas at San Antonio,3,3,"<U+0001F610>
AVERAGE",ECO2023,"The class was OK. I took it Fall 2021 and it was mostly just zoom calls where he hand drew his notes, and mostly lectured. The textbook is free, and I think i just studied it for the tests anyway. Maybe he is better in person?",0,0,"Apr 17th, 2022"
2701008,Lester Hadsell,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,"I really thought I was going to fail this class because you're basically teaching the whole course to yourself. There's so much info in the textbook for the weekly 5 questioned quizzes that you get 1 attempt on. The only reason I passed was because of the extra credit at the end, but was not worth the stress of this class. Take this class in person",0,0,"Feb 2nd, 2022"
2701008,Lester Hadsell,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",ECO2023,"Dr. Hadsell is a fun professor, but not the strongest lecturer. His lectures are hand-drawn notes of broad concepts. He speaks 90% of the info, so if you miss something you should ask again. There are few assignments, but his grading policy is generous. Most of the class is taught by the book, so you MUST read. Also: read the syllabus!",0,0,"Dec 19th, 2021"
2788814,Gregory Roof,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO2023,He was a great professor. Very clear about all the information he taught and made sure we always knew what was on the tests,0,0,"Aug 25th, 2022"
2788814,Gregory Roof,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO2023,"Professor Roof was an awesome professor and lecturer. The tests were hard but he curved a couple of them. Even though I didn't get the grade I wanted, I learned quite a lot.",0,0,"May 8th, 2022"
2788814,Gregory Roof,Economics department,University of Texas at San Antonio,4,4,"<U+0001F60E>
AWESOME",ECO2023,"Microeconomics was difficult for me. The lectures are amazing, he really cares about what he teaches and it's never boring. However the exams are so difficult. There is no homework just four exams. For the exams he never gives examples of the multiple choice questions which is why it is so hard. But the graphs are an easy 50 points on the exams.",0,0,"May 8th, 2022"
2788814,Gregory Roof,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO2023,"Prof. Roof is hands down THE BEST! Many professors literally read off a piece of paper and call it a lecture, but Roof knows his stuff and he's interesting. He walks into class with a drink and he's ready to teach. The only grades are 4 tests which I hate but if you go to class & take notes you're good, they're not that hard. Take him, he's so nice",0,0,"May 6th, 2022"
2788814,Gregory Roof,Economics department,University of Texas at San Antonio,3,4,"<U+0001F610>
AVERAGE",ECO2023,Very hard exams!!!,0,0,"May 5th, 2022"
2788814,Gregory Roof,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO2023,"No homework! Just go to class and take notes. He makes the lessons very clear and easy to understand. The only grades are 4 exams, which I would normally hate, but he's so straight forward that the tests are a piece of cake! He has a textbook, but we only used it for the first 3 weeks.",0,0,"May 4th, 2022"
2788814,Gregory Roof,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO2023,"Dr Roof is one of the best lecturers I've taken in college. He explains topics so well and is always open about what will be on the test. He wants you to understand the concepts and he wants you to pass the tests. His class is a great, traditional college class experience. I can't recommend him enough; do yourself a favor and take Dr Roof!",0,0,"May 2nd, 2022"
2788814,Gregory Roof,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",ECO2023,"Only graded on 4 tests. Classes are mandatory but go! Miss one class just focus on that textbook because you'll be fried. He's available outside of class, very simple and helpful class. He's such a nice guy and just wants his students to be the best economists ever. He's very practical.",0,0,"Apr 30th, 2022"
2788814,Gregory Roof,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO2023,"If you need to take economics, take roof. Explains every concept in an easy to understand way, without being boring. Uses visual examples and entertaining real stories that further explain the topic. Make sure to take good notes and go to class. Only 4 tests will determine your grade & extra credit. No hw, slides, or quiz.",0,0,"Apr 23rd, 2022"
1048271,Edgar Ghossoub,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",EC2013,"Solid professor all around, very easy going and understanding. I took his 4-week course over the summer and was astonished at the day-and-night contrast between micro and macro. Daily lectures helped with learning the material and he recorded all of them for flexibility. Clearly he has a passion for teaching, a rarity nowadays.",0,0,"Sep 13th, 2022"
1048271,Edgar Ghossoub,Economics department,University of Texas at San Antonio,5,1,"<U+0001F60E>
AWESOME",EC2013,"He is a great teacher; probably the best economics teacher i've ever had! Gives extra credits, practice tests, explains topics very well, relates it to the real world, is helpful during office hours and funny. ALWAYS go to class, DO the practice tests, READ the slides and you'll do good! Only cons are that his handwriting isnt always clear.",0,0,"Dec 15th, 2019"
1048271,Edgar Ghossoub,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",EC2013,"He is a great professor , really knows what he is talking about. If you want to pass his quizzes and test you have to READ and STUDY his powerpoints. He does offer extra credit quizzes, but does not announce them so make sure to come to class although attendance is not mandatory. Cons would be, he does not follow his powerpoints in lectures.",9,1,"Nov 1st, 2018"
1048271,Edgar Ghossoub,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECON2013,Hes the absolute worst Econ professor at UTSA. You cant read his handwriting even if you sit in the front. His accent is strong and difficult to pick up. His tests are all based on the PowerPoints. His lectures will bore you to sleep. Avoid this man if you want a good grade.,6,14,"Oct 31st, 2018"
1048271,Edgar Ghossoub,Economics department,University of Texas at San Antonio,4,3,"<U+0001F60E>
AWESOME",ECO6033,"Macro Theory was good for the most part. Dr. Ghossoub taught us valuable things to know about the U.S. economy that would benefit many policymakers. However, his tests were inconsistent in difficulty and in terms of style. This inconsistency is the reason I feel I got a B in this class rather than an A. Other than that, this class was great.",6,0,"May 14th, 2018"
1048271,Edgar Ghossoub,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO2013,"TAKE THIS DUDE!! He's funny, really cares, gives so much EC, drops your lowest test and all test questions come from the powerpoints which he posts online.",7,0,"May 11th, 2018"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,4,3,"<U+0001F60E>
AWESOME",ECO2013,"Professor Doss is an eccentric old man who will talk about anything and everything. All the work is online-oriented and while attendance is mandatory, the GroupMe chat for the class will give you the code needed. I personally liked Mr. Doss, he was just a fun old man spitting some wisdom.",0,0,"Apr 28th, 2023"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,3,2,"<U+0001F610>
AVERAGE",MACROECO,Professor doesn't teach and talks about his life for the whole class and attendance is mandatory.,0,0,"Apr 20th, 2023"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,5,1,"<U+0001F60E>
AWESOME",ECO2023,"Wow this guy is amazing. His lectures contain only 1% useful information that will be on the test, so you'll have to study the online materials for it. He also checks attendance every class. The lectures though.. AMAZING! This is where you learn useful information. You learn about life. This guy is super rich, he knows how to create wealth.",0,0,"Jan 22nd, 2023"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,3,3,"<U+0001F610>
AVERAGE",ECO2023,"Weekly reading, homework(unlimited attempts), and quizzes(2 attempts). Goes on tangents all the time, some relate to what we are talking about. I recommend going to the SI sessions for clarification. There are 4 test and an optional comprehensive test. Overall the class is a bit hard and time consuming, but easy to pass.",0,0,"Dec 30th, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,3,2,"<U+0001F610>
AVERAGE",ECO2013,All tests and homework are done online. Doss tends to go off-topic during lectures and tends to spend the whole class discussing unrelated subjects students bring up. Attendance is also mandatory which is unfortunate because I never felt a need to go to class to get a good grade.,1,0,"Dec 7th, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO2023,"Doss was hilarious. Most work was done outside of class (textbook, homework, quizzes and even the tests all are online at home) and inside class he went over all the harder stuff. I found I learned more from the in class lectures than the textbooks. Grading is clear, just get the work done before it's due and then you just worry for the test.",0,0,"Dec 3rd, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",2023,"Professor Doss is like an onion. He is nice and hilarious during his lectures, but when it comes down to business he means WORK! The tests are pretty heavy, if you do not do the HW or quizzes good luck. In order to pass this class you need to do the work, if you are a slacker forget about this class because you have to work. But he is awesome!",0,0,"Dec 1st, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,2,2,"<U+0001F616>
AWFUL",2023,"The class is very smartbook heavy, and it's practically guaranteed that you'll pass his class if you just do the work on time. He does take attendance during lectures if he remembers to, but the only reason to show up to one is to note the disagreements he and the book have on the subject, which is only usually 20% of the actual class time.",0,0,"Nov 16th, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO2023,Professor Doss was by far one of my favorite professors I have taken and plan on taking him again in the future. Everything is done online in Mcgraw Hill Connect. He does take attendance but adds it as credit to your grade which helps a lot. He tends to go on random information during his lectures but everything you need to know is in the textbook.,0,0,"Nov 15th, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO2023,He is a good professor. He sets clear grading standards. Everything is done through McGraw hill connect. Everything is open book. Lectures are just long and don't make sense. Just read through the homeworks and you will have an A in the class.,0,0,"Nov 15th, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO2003,"If you have to take ECON i highly recommend Doss. I am a lazy student and kept an A the whole class. Attendance is extra credit, i just did work during the class. Its smartbook heavy so if you do the work you're GUARANTEED a B- to an A+. You can literally retake everything until you get a 100 except the exams.",0,0,"Nov 10th, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO,"Prof Doss is the absolute best when it comes to class lectures. Sure he gets off topic, but it is very enjoyable content and various times does connect back to the discussion. We had several debates with him when we were in his class after dismissal about econ, life, and even basketball. He is a tremendous person and fun to talk with easy content!",0,0,"Aug 25th, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",2023,"Overall a good professor, lectures tend to go off topic but his assignments and tests are not too hard. Would take again.",0,0,"May 8th, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,3,1,"<U+0001F610>
AVERAGE",ECO2013,"Doss is a very intriguing guy, and you shouldn't be bored in his class. His lectures don't go into depth, nor are they always on topic but it will not affect your performance. His class is smartbook heavy with lots of homework being easy A's. Exams are online and can be excelled at through proper studying of the book. Attendance is extra credit.",0,0,"May 2nd, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",ECO2013,"Very fun professor, he is really engaging and you'll probably hear about his corvette every day, I would definitely have him again, the allows two tries for quizzes which show you what you got wrong on the first try and the homework assignments have the ""check my answers"" option which is great!!!",1,0,"May 2nd, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2013,"60% of the lecture is him talking about the car his wife bought for $10,000 over list. seems like he really doesn't enjoy teaching the subject.",0,0,"Apr 14th, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,2,2,"<U+0001F616>
AWFUL",ECO2013,"The class was fine, but I feel that was no due to him. It's pretty much entirely on smartbook and connect, so you can kind of cut him out. His lectures are interesting, but he often times failed to take a neutral position when talking about modern events. He also wouldn't stop students from butting in with political opinions which was frustrating.",0,0,"Apr 1st, 2022"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,3,2,"<U+0001F610>
AVERAGE",ECO2023,"Took this async over the summer. One chapter everyday Mon-Fri. Chapter includes reading, homework, and quiz. He gives you the online textbook and suggests a timeline in which to complete it, but other than that you are on your own. If you complete all the assignments (which can be a lot if you have busy summers/ multi classes) should be an easy A.",0,0,"Dec 7th, 2021"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,3,2,"<U+0001F610>
AVERAGE",ECO2013,"Complete all assignments and it should be an easy A. If you show up to class he will do random extra credit points. One chapter a week due (reading, 10 question homework, 20 question quiz). Can take every quiz twice. After every 3-4 chapters there is a test. Four tests total+ optional final. Lectures can be repetitive.",1,0,"Dec 6th, 2021"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO2023,"Very funny guy. Knows so much about the topic and just everyday things. Gets a little off topic from time to time, but it always ties back to what we are doing in class that day. Lots of lectures, but lets you out early almost every day.",0,0,"Nov 3rd, 2021"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,2,3,"<U+0001F616>
AWFUL",ECO2023,a very hands-off approach to the online asynchronous course. I found it easy since I had already taken this economics class in high school but if you hadn't it could be very difficult because of how much new content is learned in a single session.,0,0,"Aug 23rd, 2021"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,If you want to teach yourself a class. Professor has outdated lectures and you have to figure out economics by yourself. Well this is the class for you,0,0,"Jul 20th, 2021"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,"Wow, just wow. I took this class in the summer and it was such a mistake. The professor literally could not care less about the class. He stacks up like 7 chapters for a week and just throws an exam on there for giggles. The entire course is straight from the textbook, there were no lectures or anything. Definitely would not recommend this class.",1,0,"Jul 18th, 2021"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO3273,"This class was pretty much teach yourself and the lectures were useless so I didn't go. There are McGraw-Hill HW assignments & quizzes every week along with tests every so often. My main gripe is that there were two 6-8 page papers and one 18 page term paper we had to write, that was awful. Lectures are mandatory as there is an attendance quiz.",1,0,"May 4th, 2021"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,"Don't take this class. Take the course to CLEP because that is basically what this class was. All self-taught through reading. Professor is completely hands off. Schedule changes constantly. One week there will be multiple chapters due on top of an exam. Each chapter is about 2-3 hours with reading, notes, and learnsmart questions.",1,0,"Apr 20th, 2021"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,3,"<U+0001F616>
AWFUL",ECON2013,If I wanted to teach myself an entire class I would've taken the CLEP exam instead of wasting my money on a CLASS! This professor is so hands-off and rushes through everything in a 10-30 min video he calls a review. No effort is made by the professor.,0,0,"Oct 15th, 2020"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,"He doesn't have lectures and the questions on the quizzes are vague. Time is very limited as well, does not allow you to think but instead gives you anxiety.",1,0,"Sep 13th, 2020"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,2,1,"<U+0001F616>
AWFUL",ECO2013,"I have heard good things of Doss for upper level Econ courses, but he does not care about intro level courses. The entirety of this course is online even though it is not an online course. 90% of lectures are unnecessary as he does not discuss topics relevant to the course. The tests are online as well. You will not learn much, but it is easy.",1,0,"Jun 2nd, 2020"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,"online lectures are just answering the same 30 questions about extra credit then how he's taught other online classes and everything has been fine. Spends about 5 mins for the actual material by reading off powerpoints, not actual teaching. Tests are pretty hard, even if you do study. Does not allow you to go back on previous questions for the test",0,0,"May 12th, 2020"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,"I would NOT recommend Prof. Doss to anyone! He makes everything so difficult. He speeds through lectures, doesnt elaborate on his answers when students ask questions to better understand. His attitude makes it much worse! I honestly felt like he could careless if his students are learning the material. Basically, you have to teach yourself.",0,0,"Apr 29th, 2020"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,3,"<U+0001F616>
AWFUL",ECON2023,His speeds through his lectures and talks to the class as if we are all economist. Don't take him.,0,0,"Apr 8th, 2020"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2013,This professor does not teach the material. All he talks about is himself and how smart he is and does not care about his students. 1 min per question test and the test questions are based on politics and political history. Tests are the only grades and there is extra credit opportunity but it is not sufficient. Even if you study you won't pass.,0,0,"Aug 21st, 2019"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,"If you like being lied to about grades, 1 min per question tests, EC worth nothing, teacher who doesn't teach, learning nothing, hearing right wing politics- take him. He doesn't teach and admits to not teaching. Also very unprofessional.",1,0,"May 22nd, 2019"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,"I am on my last year of college and thanks to this professor I have now achieved my first D. If you like a minute per question test, no real lectures and a professor who has his head in another world, go ahead. This is a warning.",3,0,"May 1st, 2019"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,Not only did his lectures primarily have nothing to do to solidify the course content when it did relate it was minimal and obscurely related that you really had to stretch to make sense of it in relation to course work. No way to prep for tests! Rants politics consistently. Thrives on ignorance. Says attendance isn' required but makes it EC later.,3,0,"May 1st, 2019"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2013,DO NOT TAKE THIS CLASS. You see other reviews on here about how everyone gets A's and B's. Do not take him. It is self-taught but doesn't even matter because there is no efficient way to study for his tests. He doesn't teach in class and goes off topic every ten seconds. He gives extra credit but it is not enough to get the grade you want. A waste.,4,0,"May 1st, 2019"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,4,5,"<U+0001F60E>
AWESOME",ECO3273,"Public Econ is an incredibly hard class as the avg. grade is a C. It's a seminar-based course, so he'll email articles that cover the lectures so read before class. He tests on both the lectures & book content, usually every 5 weeks covering one ch. per week. 4 tests, 1 term paper instead of a final. Probably best to take Intermediate Econs first.",0,0,"Apr 28th, 2019"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2013,This professor does not teach you the material. He just talks about his life and goes off topic. I would recommend taking someone else. Tests are the only grade and they are hard and you have to study by yourself.,7,0,"Mar 6th, 2019"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,4,5,"<U+0001F60E>
AWESOME",ECO3313,"The class was tough due to being over the summer. Paper due every 12 days and a timed test on Mondays. The first two papers are assigned w/ topic but the final you're on your own. Teaches using the Socratic method so do the readings before coming to class & ask questions. Otherwise, he'll go off track and start talking about public policy. So READ",1,0,"Aug 16th, 2018"
935704,Leslie Doss,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO3013,"Doss is a funny guy that shoots from the hip. He's very knowledgeable in his subject matter and does a great job of simplifying complex theories. You will have to write a lot of papers but he's not too hard of a grader if you follow the criteria he gives you. Just put in the work, keep up with the reading, and you'll get an A or B.",1,1,"Jul 12th, 2018"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",ECO-2023,"Knows his stuff and explain them well. Uses McGraw Hill as other econ professors at UTSA, and the book is an easy read. Recommend him.",0,0,"Apr 29th, 2023"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO-2023,Great guy. Very warm and caring. Assignments are clear and his lecture slides help a lot with studies. Take his class.,0,0,"Apr 24th, 2023"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,1,3,"<U+0001F616>
AWFUL",ECO-2023,"Course requires MCGRAW HILL. Simbooks can be around 1-2.5 hrs long. Quizzes 20 mins. Instructor is NOT the best. Lacks communication, can be hot or cold. He had us confused about our grades?? GIRL idk mans was all over the place. Leave this prof as a 3rd or last choice.",1,0,"Apr 23rd, 2023"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,4,4,"<U+0001F60E>
AWESOME",ECO-2023,"I like Temel's classes. He doesn't require attendance, but I attended almost of all them. He gives lots of real life examples for us to relate to the things he is teaching. I also appreciated how approachable he is. He eats lunches with students once a week and talks to them.",0,0,"Apr 21st, 2023"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO-2023,I took two principles and macro from him. Excellent instructor. Clear lectures and chill demeanor.,0,0,"Apr 21st, 2023"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,1,2,"<U+0001F616>
AWFUL",ECO-2023,"Professor Temel is a nice guy, but he is not very responsive. Often times, grades would be input wrong in his class and he would not answer emails when asked about these issues. The lectures are very long, and all of the homework is online.",0,0,"Apr 9th, 2023"
